n_pairs,mean_diff,median_diff,std_diff,cohen_dz,cliffs_delta,rank_biserial,paired_t_stat,paired_t_p,wilcoxon_stat,wilcoxon_p,bootstrap_ci95_low,bootstrap_ci95_high,normality_stat,normality_p,normality_test,comparison,model_key,architecture,train_setting,test_file,condition,metric,mean_noisy,mean_clean,retention_rate,absolute_degradation,relative_degradation,negative_mean_diff_means,metric_direction,paired_t_p_holm,wilcoxon_p_holm
500,-0.30026946230713314,-0.36907024642854247,0.20957381325680624,-1.4327623172041577,-0.688,-1.0,-32.03753936868613,3.6295139757484304e-123,0.0,6.950454748844983e-62,-0.31843644575713276,-0.28174574329284735,0.7330017146868434,1.5114428000268303e-27,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_ndcg@5,0.6997305376928669,1.0,0.6997305376928669,0.30026946230713314,0.30026946230713314,performance degradation under noise for higher-is-better metrics,higher_is_better,1.1614444722394978e-120,2.0086814224162e-59
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_hit@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.30026946230713314,-0.36907024642854247,0.20957381325680624,-1.4327623172041577,-0.688,-1.0,-32.03753936868613,3.6295139757484304e-123,0.0,6.950454748844983e-62,-0.31843644575713276,-0.28174574329284735,0.7330017146868434,1.5114428000268303e-27,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_ndcg@10,0.6997305376928669,1.0,0.6997305376928669,0.30026946230713314,0.30026946230713314,performance degradation under noise for higher-is-better metrics,higher_is_better,1.1614444722394978e-120,2.0086814224162e-59
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_mrr,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_hit@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_ndcg@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_hit@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_ndcg@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_hit@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_ndcg@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_hit@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_ndcg@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.02951020333754459,-0.022272775541910705,0.06956188869798155,-0.4242294723432499,-0.208976,-0.43070471018884393,-9.486059382183736,9.794394382695626e-20,35226.0,8.820177288071504e-17,-0.035775074492635055,-0.02350842088814405,0.9867392594750362,0.00016248465312176626,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,rouge1,0.28582493533422665,0.3153351386717712,0.9064163814351771,0.02951020333754456,0.09358361856482286,performance degradation under noise for higher-is-better metrics,higher_is_better,1.596486284379387e-17,1.3847678342272262e-14
500,-0.014551765394257482,-0.009295677267344496,0.03835916871655652,-0.3793555981826236,-0.192816,-0.40556986872776346,-8.482649051814422,2.514651895146356e-16,36339.0,5.695826064708271e-15,-0.01791668499282013,-0.011303945516942733,0.9636159246643956,8.678330042036604e-10,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,rouge2,0.06845450782032918,0.08300627321458667,0.8246907753991259,0.014551765394257496,0.17530922460087411,performance degradation under noise for higher-is-better metrics,higher_is_better,3.872563918525388e-14,8.771572139650738e-13
500,-0.013965649396241465,-0.012644637480953513,0.03899709438392293,-0.35812025528750646,-0.172092,-0.4004673200493282,-8.00781234942443,8.28196013752324e-15,36948.0,1.0940198858210435e-14,-0.01741109439786049,-0.010532895011827585,0.981910430385952,7.091903500966232e-06,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,rougeL,0.17568075750258397,0.18964640689882542,0.92635953601962,0.013965649396241453,0.07364046398038006,performance degradation under noise for higher-is-better metrics,higher_is_better,1.194218019613516e-12,1.6738504253061966e-12
500,-0.013965649396241465,-0.012644637480953513,0.03899709438392293,-0.35812025528750646,-0.172092,-0.4004673200493282,-8.00781234942443,8.28196013752324e-15,36948.0,1.0940198858210435e-14,-0.01741109439786049,-0.010532895011827585,0.981910430385952,7.091903500966232e-06,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,rougeLsum,0.17568075750258397,0.18964640689882542,0.92635953601962,0.013965649396241453,0.07364046398038006,performance degradation under noise for higher-is-better metrics,higher_is_better,1.194218019613516e-12,1.6738504253061966e-12
500,-0.006889043211936951,-0.0041931867599487305,0.013748158103290189,-0.5010884483710057,-0.234404,-0.510152835792066,-11.204678332974627,3.807505442184061e-26,30432.0,5.948764316020616e-23,-0.008115653491020202,-0.005691845494508743,0.963939740909123,9.908417273661348e-10,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,bertscore_f1,0.8310120724439621,0.8379011156558991,0.9917782145372318,0.006889043211936952,0.008221785462768229,performance degradation under noise for higher-is-better metrics,higher_is_better,6.472759251712903e-24,1.005341169407484e-20
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,entity_f1_ref,0.0,0.0,0.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
0,,,,,,,,,,,,,,,,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,source_supported_entity_rate,,,,,,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,unsupported_entity_rate,0.0,0.0,0.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,lower_is_better,,
500,-0.002610289214389581,0.0,0.07606383579651092,-0.03431708626123896,-0.00798,-0.19,-0.7673533766985442,0.44323436202601,121.5,0.4151240528185176,-0.00936962706221427,0.004010007698509841,0.20754873139613317,2.0996004246898978e-41,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,number_f1_ref,0.016177953829116618,0.018788243043506198,0.8610679450789956,0.0026102892143895808,0.13893205492100433,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,-0.009292857142857144,0.0,0.1595092290760309,-0.05825905621064506,-0.01028,-0.23865546218487396,-1.3027120999198365,0.19327393642527302,226.5,0.22343740069767837,-0.023695238095238092,0.004540833333333329,0.2801838668630128,4.629896753320181e-40,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,unsupported_number_rate,0.015707142857142857,0.025,0.6282857142857142,0.009292857142857144,0.3717142857142858,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,1.0
500,0.06619733093072566,0.050367177522349926,0.17203497040101698,0.38478996901861495,0.226196,0.4160021680038761,8.60416527785661,1.0044185681813136e-16,35557.0,1.2111852637145034e-15,0.05122360406034117,0.08139394094863336,0.9645935289157161,1.2978276801710693e-09,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,source_token_support_rate,0.79566291657738,0.7294655856466543,1.0907477093275666,-0.06619733093072566,-0.09074770932756651,performance degradation under noise for higher-is-better metrics,higher_is_better,1.556848780681036e-14,1.8894490113946253e-13
500,0.06103770494102791,0.04020622193996809,0.16415651263517964,0.37182627701575083,0.219244,0.4005590461584129,8.314288312278865,8.82875711000324e-16,36349.5,1.377878895086845e-14,0.04682892851204489,0.07533173810524704,0.9638379607197703,9.503320879158928e-10,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,sentence_support_proxy,0.8073318288755399,0.7462941239345119,1.0817877335268744,-0.061037704941028004,-0.08178773352687435,performance degradation under noise for higher-is-better metrics,higher_is_better,1.324313566500486e-13,2.080597131581136e-12
500,0.019033167483305267,0.017160571668768332,0.1109626195447826,0.17152774115632524,0.126752,0.18797928131035208,3.8354768925253167,0.00014137579771472396,50245.0,0.0002822272892963058,0.009292543839798363,0.028528973717232085,0.9935815480042324,0.032139887042037525,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,distinct_1,0.6591592741925478,0.6401261067092424,1.0297334654590968,-0.019033167483305413,-0.029733465459096865,performance degradation under noise for higher-is-better metrics,higher_is_better,0.014278955569187119,0.027940501640334275
500,0.005649555503378446,0.007235933159785379,0.05577399691012551,0.10129371779616525,0.078216,0.11924668942429789,2.2649963868590572,0.02394089850468116,53408.0,0.02191621733012124,0.0007110943255983283,0.010529676512201207,0.9966323450433103,0.38214527808875076,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,distinct_2,0.9304337291232725,0.9247841736198942,1.0061090529709913,-0.005649555503378312,-0.00610905297099126,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,-0.005649555503378448,-0.007235933159785341,0.0557739969101255,-0.1012937177961653,-0.078216,-0.11923019838717656,-2.264996386859058,0.023940898504681122,53409.0,0.02193452314489173,-0.010529676512201208,-0.0007110943255983297,0.9966323450433099,0.38214527808861887,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,repetition_2gram_rate,0.06956627087672736,0.0752158263801058,0.9248887398400941,0.005649555503378437,0.07511126015990587,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,1.0
500,-0.06385275014914468,-0.0586360473671419,0.20288888408866493,-0.3147178340299819,-0.195048,-0.3327383656779386,-7.0373047062253615,6.506858900383453e-12,41122.0,1.3551027152514397e-10,-0.08172453066135252,-0.0461133604973111,0.9883065315379317,0.0004970562436531785,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,novel_2gram_ratio,0.4321424376653403,0.49599518781448493,0.871263367633665,0.06385275014914465,0.12873663236633506,performance degradation under noise for higher-is-better metrics,higher_is_better,8.784259515517661e-10,1.7887355841319006e-08
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_precision@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_recall@1,0.33333333333333326,0.33333333333333326,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_precision@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_recall@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_precision@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_recall@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_precision@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_recall@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.372,0.0,0.48382245538696667,-0.7688770867455298,-0.372,-1.0,-17.192614323050073,2.2744716055993426e-52,0.0,2.3740640805707357e-42,-0.414,-0.332,0.6122616972829856,5.747283223511177e-32,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_precision@1,0.628,1.0,0.628,0.372,0.372,performance degradation under noise for higher-is-better metrics,higher_is_better,5.003837532318554e-50,5.175459695644204e-40
500,-0.124,0.0,0.16127415179565555,-0.7688770867455299,-0.372,-1.0,-17.192614323050073,2.2744716055993426e-52,0.0,2.3740640805707357e-42,-0.138,-0.11066666666666666,0.6122616972829856,5.747283223511177e-32,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_recall@1,0.20933333333333334,0.33333333333333326,0.6280000000000002,0.12399999999999992,0.37199999999999983,performance degradation under noise for higher-is-better metrics,higher_is_better,5.003837532318554e-50,5.175459695644204e-40
500,-0.39266666666666666,-0.33333333333333337,0.20084324572172552,-1.9550902259900658,-0.892,-1.0,-43.71714647459214,9.060689789224657e-173,0.0,1.0715690276083526e-81,-0.4106666666666667,-0.37533333333333335,0.7623432248901335,3.0732669849403663e-26,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_precision@3,0.6073333333333334,1.0,0.6073333333333334,0.3926666666666666,0.3926666666666666,performance degradation under noise for higher-is-better metrics,higher_is_better,3.198423495596304e-170,3.7826386674574845e-79
500,-0.39266666666666666,-0.33333333333333337,0.20084324572172552,-1.9550902259900658,-0.892,-1.0,-43.71714647459214,9.060689789224657e-173,0.0,1.0715690276083526e-81,-0.4106666666666667,-0.37533333333333335,0.7623432248901335,3.0732669849403663e-26,shapiro,noisy_minus_clean_test,bart_base_noiseaware,BART-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_recall@3,0.6073333333333334,1.0,0.6073333333333334,0.3926666666666666,0.3926666666666666,performance degradation under noise for higher-is-better metrics,higher_is_better,3.198423495596304e-170,3.7826386674574845e-79
